央视,#genre#
CHC高清电影,http://cbnlive.cbchot.com/live/yt_chc_h_1.m3u8?123
CHC动作电影,http://cbnlive.cbchot.com/live/CHCAM_1.m3u8?123
CHC家庭影院,http://cbnlive.cbchot.com/live/CHCFM_1.m3u8?123
CBN每日影院,http://cbnlive.cbchot.com/live/meiriyingyuan_h1_1.m3u8?123
CBN幸福剧场,http://cbnlive.cbchot.com/live/xingfujuchang_h1_1.m3u8?123
CBN幸福娱乐,http://cbnlive.cbchot.com/live/xingfuyule_h1_1.m3u8?123
CBN风尚生活,http://cbnlive.cbchot.com/live/fengshangshenghuo_h1_1.m3u8?123
情感影院,http://cbnlive.cbchot.com/live/qingganyingyuan_1.m3u8?123
华语影院,http://cbnlive.cbchot.com/live/qingganyingyuan_1.m3u8?123
经典剧场,http://cbnlive.cbchot.com/live/jingdianjuchang_1.m3u8?123
记录,http://cbnlive.cbchot.com/live/jilupian_1.m3u8?123
旅游,http://cbnlive.cbchot.com/live/lvyou_1.m3u8?123
卡通,http://cbnlive.cbchot.com/live/shaoer_test_hd_1.m3u8?123
嗨播,http://cbnlive.cbchot.com/live/haibo_1.m3u8?123
风尚运动,http://cbnlive.cbchot.com/live/fengshangyundong_1.m3u8?123
CCTV兵器科技,http://live.hcs.cmvideo.cn:8088/ws_v/2018/gfjs/gfjs711/1000/index.m3u8?ProgramID=&encrypt=
CCTV怀旧剧场,http://live.hcs.cmvideo.cn:8088/ws_v/2018/hjjc/hjjc711/1000/index.m3u8?ProgramID=&encrypt=
CCTV风云剧场,http://live.hcs.cmvideo.cn:8088/ws_v/2018/fyjc/fyjc711/1000/index.m3u8?ProgramID=&encrypt=
CCTV风云音乐,http://live.hcs.cmvideo.cn:8088/ws_v/2018/fyyy/fyyy711/1000/index.m3u8?ProgramID=&encrypt=
CCTV世界地理,http://live.hcs.cmvideo.cn:8088/ws_v/2018/sjdl/sjdl711/1000/index.m3u8?ProgramID=&encrypt=
CCTV文化精品,http://live.hcs.cmvideo.cn:8088/ws_v/2018/ysjp/ysjp711/1000/index.m3u8?ProgramID=&encrypt=
CCTV风云足球,http://live.hcs.cmvideo.cn:8088/ws_v/2018/fyzq/fyzq711/1000/index.m3u8?ProgramID=&encrypt=
CCTV央视台球,http://live.hcs.cmvideo.cn:8088/ws_v/2018/ystq/ystq711/1000/index.m3u8?ProgramID=&encrypt=
CCTV高尔夫网球,http://live.hcs.cmvideo.cn:8088/ws_v/2018/gefwq/gefwq711/1000/index.m3u8?ProgramID=&encrypt=
CCTV女性时尚,http://live.hcs.cmvideo.cn:8088/ws_v/2018/nxss/nxss711/1000/index.m3u8?ProgramID=&encrypt=
CCTV第一剧场,http://live.hcs.cmvideo.cn:8088/ws_v/2018/dyjc/dyjc711/1000/index.m3u8?ProgramID=&encrypt=


卫视,#genre#
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000020780/index.m3u8?stbId=dd0aaf1894c3ffcee0ecbe727a13a3eb&channel-id=ystenlive&Contentid=1000000001000020780&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000020780&owchid=ystenlive&owsid=6956421598790714175&AuthInfo=eDTXylbsoRmwWQRyXK%2F7zL4eQT3Tqi%2BMaJRdHwMS4vjmpKc81lPaQdDAcUBOgd1bGMoaZbeCzlCD7uC0cptO0OZXSPOvS6AMbMUGNOzCV97WD7n88Ikcxj02i6pSk3BQ#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/anhuiwshd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
北京体育,http://live.hcs.cmvideo.cn:8088/wd_r3/btv/btv6/3000/index.m3u8?ProgramID=&encrypt=
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://117.169.119.199:8080/live/hdbeijingstv/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000017156/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000017156&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000017156&owchid=ystenlive&owsid=8517681585038082835&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahNGToeSrx0APZBM8GkNeuXZMRPRe7sdpzmYiYADYJ9lpyEeU8hlHhDPQi%2B4xr2bnXxjtOMUFabXSpXeqLHlwmJt#http://live.hcs.cmvideo.cn:8088/ws_w/2018/bjws/bjws711/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
兵团卫视,http://223.110.247.161:6610/gitv/live1/G_BINGTUAN/G_BINGTUAN#http://117.156.28.21/PLTV/88888888/224/3221225708/index.m3u8#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/bttv/1000/index.m3u8?ProgramID=&encrypt=
第一财经,http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/6617141658685778844/index.m3u8?stbId=971a1432ebaf42f59b1b2439fede48e9&channel-id=ystenlive&Contentid=6617141658685778844&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=6617141658685778844&owchid=ystenlive&owsid=7507481599225387676&AuthInfo=Ibr4t8ktLw%2Fh2Ne4N%2BTOLQlCuCdfkBBun1FTMv%2FNALotGoQ6HTywrRW7ls8Hrzocoj188%2BEPLH7y3EtjWiAkhDb5%2F%2B7TGEV77HFTg9BTBxZRZzzG0QGLJJyODdfc6bUT#http://live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dycj/1000/index.m3u8?ProgramID=&encrypt=
东方都市,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/yulehd/3000/index.m3u8?ProgramID=&encrypt=
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000005866/1.m3u8?stbId=005301FF001589101611549359B9656A&channel-id=ystenlive&Contentid=1000000001000005866&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000005866&owchid=ystenlive&owsid=6312751579529792174&AuthInfo=2TOfGIahP4HrGWrHbpJXVB51rvh1oS437liFJd26gOOu3lLj0NrV6tPDBIsVEpn3OZnoLrZwa8b70lofXkPptSAmb4xhM2tKBJ0VUyBQsWCEzNrIVXcTeS%2F12UFJevdi#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000030202/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000001000030202&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000001000030202&owchid=ystenlive&owsid=8719161598797312866&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYgujEKd3LaWhU5MXvSVQw%2BLLYvXOs0SUgIrYfIlGXefYuVujesPKNlsVRZavfkA29#http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/dongfangwshd/3000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方影视高清,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/dianshijuhd/3000/index.m3u8?ProgramID=&encrypt=
东南卫视,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000009263&owchid=ystenlive&owsid=1106497909461310172&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhM1XYZKCRYYY%2ff447%2bzETLijqfFgMTSA9x9T2lf3pyhagZIF%2fdE1lc49i65lODYA%2f#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8#http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000009263&owchid=ystenlive&owsid=1250613096914805592&AuthInfo=zmDeINsczUw%2bXOm6icTIplPJYM0PdJZ7nyJeCqAhmgD4h2W12vkSCe%2bw8qoQi5%2fjCgCGVLaRchPL36lFlCWoMpXtQlMpE485E13Lxe5y6kDkHLvYq99e16%2fvM8HSAKgP#http://live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dnws/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
法治天地,http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/fztd/1000/index.m3u8?ProgramID=&encrypt=
凤凰中文,http://112.17.40.142/PLTV/88888888/224/3221226368/index.m3u8
凤凰资讯,http://112.17.40.142/PLTV/88888888/224/3221226491/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=142&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017827/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000017827&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000017827&owchid=ystenlive&owsid=3559181598872161051&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhY%2FktE%2BS3IgniSbXmGjLMOD729x%2FTW2VxqEk2H3q9ITO5S%2FogwqRjJZl%2BVXY6uV1xq#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/gansu/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
广东南方卫视,http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000011619/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000011619&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000011619&owchid=ystenlive&owsid=4723521598873087335&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYtRd6JpL4TsX32MI%2FLVmVb4ta%2FzzuQOPL%2F9ZFEXpezku9I5n5tshfRmPwzwN8oGd7
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225736/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8#http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000001000014176/index.m3u8?stbId=fd70393a6184f9191d18a43a6b93d434&channel-id=ystenlive&Contentid=1000000001000014176&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000014176&owchid=ystenlive&owsid=9626331598792029066&AuthInfo=HfCewJcMqpjVctQ6ok0YwKItWeijqpNB6sY2Y7iLPt7mpKc81lPaQdDAcUBOgd1bKboENgKZE42RZQXdBkHzogat9ARXZSBg5l5u5q4LzSBFW%2FqoKq%2BqCYm7phvKFo52#http://live.hcs.cmvideo.cn:8088/ws_w/2018/gdws/gdws711/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
广东珠江卫视,http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000004000011655/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000004000011655&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000004000011655&owchid=ystenlive&owsid=1469871598873022505&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYAoimuKjwx8oiF975ohHwH9ai0bIwmxTCEAh9bIONXSB3dbhD9elkbeAF79R08m6I
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8#http://39.130.215.158:6610/gitv_live/G_GUANGXI-HD/G_GUANGXI-HD.m3u8#http://223.110.247.161:6610/gitv/live1/GXWS/GXWS#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000019837/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000019837&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000019837&owchid=ystenlive&owsid=5565981598872092398&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYv5zsa0v5lQRvHTB2oo70ck4cSBtQi9djPVTbK6HUBdEgnAJfV4yYQW14hbGRoPnd#http://live.hcs.cmvideo.cn:8088/wd-guangxiwssd-600/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=41&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://112.50.243.4/PLTV/88888888/224/3221226827/1.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000003169/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000003169&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000003169&owchid=ystenlive&owsid=4566991598871911068&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYKpGKASlSNYdcOXUxDfez7hVt9%2Bi8JwyeY9N2omIvfXnFQNskJ%2BDmaCl5hXM%2Bj%2BM%2F#http://live.hcs.cmvideo.cn:8088/wd-guizhouwssd-600/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
国学频道,http://live.hcs.cmvideo.cn:8088/wd_r4/ocn/shuhua/600/index.m3u8?ProgramID=&encrypt=
哈哈炫动,http://live.hcs.cmvideo.cn:8088/ws_w/2018/xdkt/xdkt711/1000/index.m3u8?ProgramID=&encrypt=
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7899627377857656087/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7899627377857656087&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7899627377857656087&owchid=ystenlive&owsid=2893391598872296627&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOyBhz1uF4%2BnMTN8N4AXtqGNBDBf2xtUn5lu0BYCt8FqrA8PukAjkk1AksKO182qux2%2BA144cHzW1ci2ZQpJ%2FEY#http://live.hcs.cmvideo.cn:8088/envivo_x/SD/lvyou/711/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017118/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000017118&owchid=ystenlive&owsid=2218591608442398111&AuthInfo=zmDeINsczUw%2BXOm6icTIplPJYM0PdJZ7nyJeCqAhmgDLFP6HA3GQfH4eWftWoslHvlSyV9FUIlgK2qHju9LRD2XAAWYHSghmnw8VZgbvuV3lyx8t04%2FkC1X%2F76F5o2W9#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000017118/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000017118&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000017118&owchid=ystenlive&owsid=8926491594664805410&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahPrfMWS2QoORGxzNBq0zfIzyCjdPe77NbunwBlN0keqjR%2FvztOMgBMGYHs1rfVXto%2BnFh7u3Yg2NUk8nhIez53k#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/hebei/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
河南卫视,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225815/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7304224304099543804/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=7304224304099543804&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=7304224304099543804&owchid=ystenlive&owsid=3929311598872551068&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahM3l76Y%2BoVPIt8Vh84CSyWM3oBiIG0aWdvEjlABRCNVPw6eNkzpofifhqvtCEgDiRJ86LmZWDa8m1GYjV8YmeZB#http://live.hcs.cmvideo.cn:8088/wd-henanwssd-600/index.m3u8?ProgramID=&encrypt=#http://114.116.254.166/proxy/yfy/yfy.php?id=78
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225658/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000001925/index.m3u8?stbId=d647d05269ddd10e014b9ce0aacfcca4&channel-id=ystenlive&Contentid=1000000001000001925&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000001925&owchid=ystenlive&owsid=5288121598794266693&AuthInfo=OWpsP1jKbbTwgc9o52Q9TcAMFk2Jc5BlXQZA4aSVy13mpKc81lPaQdDAcUBOgd1bMhSI0JGopXxzRFdGyiQWsoQ7aN8wvMaJafs%2B9NpI%2B4A3itNa%2FNG%2BNvyVcOWbpcgr#http://live.hcs.cmvideo.cn:8088/wd-heilongjianghd-1200/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225705/index.m3u8#http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8#http://61.163.111.46/cache.ott.wasulive.itv.cmvideo.cn:80/000000001000/1000000001000010355/index.m3u8?stbId=1cb1f9c8ed5122efa1f77bee9ccf7759&channel-id=ystenlive&Contentid=1000000001000010355&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000010355&owchid=ystenlive&owsid=9831191598794377047&AuthInfo=9P1kNacZ67bdm4jTy3GLE9HiTW8JJ05ACbj00gRScmbmpKc81lPaQdDAcUBOgd1b47HAY%2F%2FChOndzZrUdu1L1m0Nh59BQB8E%2B5vSzQv9DRmgw3S266V7mwQS4QZd%2F1vv#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226553/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000009115/index.m3u8?stbId=07c535ff5ffdb9146c375bbb1dd670c0&channel-id=ystenlive&Contentid=1000000001000009115&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000009115&owchid=ystenlive&owsid=7514431598794206647&AuthInfo=AVHYBiui%2Fe4VADsZ%2BJqnOllErE%2FL2hVLcbTrKR3H6BPmpKc81lPaQdDAcUBOgd1bO2WlsA2WvEJRjbvArhL5i24cTddQnImnBqSn0kL8NYUQNxDM4ckiYps2FFJ74%2B6I#http://live.hcs.cmvideo.cn:8088/wd-hunanhd-2500/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000027730/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000027730&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000027730&owchid=ystenlive&owsid=2016831598872004636&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYX9fPorN3AXOLhB5WnnX2mhDN2yklEZRgsMK6OGxJVcsz7eIIBdEEr0ehj%2B20ZQJj#http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/jilin/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226414/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000004684/index.m3u8?stbId=68b11fea162d807573f9ebfb8ecc68fe&channel-id=ystenlive&Contentid=1000000001000004684&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000004684&owchid=ystenlive&owsid=1178021598794540283&AuthInfo=lgFjlRxOLzzJo99rsQN2OQ17%2F7NZVmEqMjp%2FUNSFImfmpKc81lPaQdDAcUBOgd1b0rXyHkioCLfJ7Y2XHtG4nHQyE8aDDD8GvfVtGrkjUUW4Bcp3SEQZ3aoeHTKSp%2F6J#http://live.hcs.cmvideo.cn:8088/wd_r2/cctv/jiangsuhd/2500/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000013731/index.m3u8?stbId=5dbfcb22f462c3974f942fc3d71da2dc&channel-id=ystenlive&Contentid=1000000001000013731&authCode=3a&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000013731&owchid=ystenlive&owsid=7478251598794902832&AuthInfo=zYkQ1G06Zy4i8eQT6alsggPZQE%2BW5hQrokSX%2FcQE55zmpKc81lPaQdDAcUBOgd1b%2B8Jc9TfHAKHOLuai2V%2F4VZIbkJSYR5p5Zq7IM2DvS6MVS%2FQHuOj9K%2BUorpxzCQKQ#http://live.hcs.cmvideo.cn:8088/migu/kailu/jxwshd/51/20190820/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
金鹰纪实,http://61.163.111.46/cache.ott.hnbblive.itv.cmvideo.cn:80/000000001000/5745820929742960159/index.m3u8?stbId=b46e09c1b7970a800b84aa39a1a69080&channel-id=hnbblive&Contentid=5745820929742960159&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=5745820929742960159&owchid=hnbblive&owsid=4416381591335890677&AuthInfo=4eFr0UkamCDdxiWejC7Dk6XepnTLcucuO2i3snnBimXHl8dsLfo2y6%2FdvnhxKSqRqRFLNrOuj%2FFOAdfQBlp2zoIL8zbx%2F80cvV83K12BOGacraKsxyTXRXa4zKo44Gmn
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8#http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000024033/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000024033&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000024033&owchid=ystenlive&owsid=2403151598798929722&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYXTymWxulaYvqyWt3B8SSgdjywxFvNY%2Bb8u6FHZGUtEhMzYbRu5X9zACp%2FXWNsBST#http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
龙江卫视,http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8
南方卫视,http://223.110.247.161:6610/gitv/live1/G_NANFANG/G_NANFANG#http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227005/index.m3u8#http://live.hcs.cmvideo.cn:8088/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?ProgramID=&encrypt=
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8#http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8#http://61.163.111.46/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000014080/1.m3u8?stbId=0000019901080866836D73828EA0366836&Contentid=1000000002000014080&mos=52live&livemode=1&channel-id=ystenlive&version=1.0&owaccmark=1000000002000014080&owchid=ystenlive&owsid=9389011598872635054&AuthInfo=99HQzfLkvKmUX1bvDK8pxibV%2BHp90qC55b2Fv%2Ba8ahOwSTJYAx4i6uIykCO63vhYliYV9bxt6HEUepojcVaVlpiGvUJhJ7WUUfpeXf56LUi4nyfQh%2Bw53KfXUQHYqSCe#http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/neimeng/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
